content,label
我很沮喪，開始哭泣，因為這真的讓我覺得自己不重要了，此時我們都在車裡準備離開，當我爺爺衝出家門來到車上時,0
老實說，作為一個女人，我真的覺得受到了侮辱，因為我最初出生時胸部中等大小，不會那樣做，因為我尊重自己，我毫不遺憾地接受我在身體上和情感上的樣子,1
我差點在雜燴裡睡著了我現在感覺很不爽,1
前幾天我在我的前院發現了一隻烏龜，它讓我感到天真和少女,3
我感到很仁慈，或者只是我的感冒使我的頭腦混亂，我會得到一些老虎郵票，這些郵票不會用於賬單,3
我認為這是我最喜歡做的事情之一，儘管它總是讓我對所有我想要並且永遠不會擁有的東西感到貪婪,1
在這個星球上，我覺得自己是個無用的人，因為大多數情況下，每一個年輕人都以極大的熱情和精力慶祝它，另一方面，我也有同樣的感覺，沒有匆忙的感覺,0
我希望她的狼男孩不是從頭條新聞中撕下的目錄，以及那些讓許多同性戀孩子在成年之前一直感到被邊緣化和受到威脅的年輕同性戀生活觀念,2
我不得不承認這是我沒有雕刻南瓜的第一年，對此我感到有點苦澀,1
我想這仍然是可能的，但我現在不那麼2了,2
雖然我感到無助,2
我覺得有點惡意，所以如果我看起來很粗魯或只是直截了當地表示你有你的警告,1
在我的感受或掙扎中，我並不孤單，我知道我們敬愛的先知sal allahu alayhi wa sallam 曾經向真主宣誓，以消除他心中的怨恨,3
我感到壓力很大,1
我真的很反感,1
當你不幫我做家務時，我感到不知所措，因為我還有其他事情要做,2
我必須停止不安全感,2
我記得我很生氣，因為我不能讓那個傢伙搬得更遠,1
我深信不疑,3
我一直感到非常叛逆和卑鄙,1
有人告訴我我的血液水平應該是在所以難怪我一直感覺很爛,0
我感到被折磨和克制，對此我無能為力,2
我被這個房間毒害和折磨,1
我提到我的男朋友，甚至只是順便提一下，我對在時尚博客中加強異性戀感到奇怪的內疚,2
我在高峰時段開到繁忙的高速公路上，下著小雨，一輛柴油卡車非常靠近我，我緊跟在一輛皮卡後面死去回去看看是不是我讓他崩潰了,2
我感覺在空中被生活搞砸了所有的法律我打破了我犧牲的愛這就是結局,1
我會感到很孤獨,0
我覺得寫這個很尷尬,0
我對事情感到過度偏執，反應過度有點愚蠢，但我只是不喜歡在我不知道的事情上讓事情碰運氣,2
我不習慣感到苦澀、仇恨或憤怒,1
儘管我早先的感受，我發現自己非常心煩意亂和悲傷,2
我覺得我的內在自我不能被很多人接受，我把它藏起來以便更容易被接受,3
當我繼續用手指撫摸她的頭髮時，我能感覺到大門打開了我的勇氣，忘記了每個厭倦的人，因為他們不重要，我不在乎他們不重要，我不在乎,0
我一點也不感到內疚,0
我得到了解決，我感覺棒極了,3
我覺得我今天真的放鬆了一點，因為在男孩們早上去上學之前還有很多事情需要完成,3
我在工作中感到分心,1
在去緬因州旅行之前，我總是有點猶豫，我不太清楚為什麼,2
我不知道如何解釋，但這就是我想說的，有時我在課堂上感到緊張，有時我感到害怕,2
我知道他們對彼此的感情是真誠的,3
我有一種感覺，在我們的甲板下建造她的知更鳥也很生氣,1
我發現自己感到孤立和憤怒,0
我不准備任何食物，當我非常焦慮時，我通常也不准備任何飯菜，因為我感到不知所措,2
我現在感覺很平靜，壓力也減輕了，因為我的公寓很乾淨，幾乎光禿禿的，就好像我剛搬進來一樣,0
我不記得我到底指的是什麼，但我記得我對它的熱情比幾乎任何事情都要多,3
我列出了我個人覺得受害的所有電視節目,0
我覺得我受到了不恰當的慷慨的惡毒攻擊，我想有人在屁股上碰了我,0
我感到無助和墮落，就像我以前從未有過的那樣,2
如果允許我在我真正想要的時候擁有這個或那個，我會感覺不那麼被剝奪了,0
我覺得很脆弱,2
考試不及格，我感到很叛逆,1
我哭了，寶貝，我感到無助，你就哭吧,2
當我看到數百名信徒在彌撒中排隊領聖體時，我感受到了神聖的信封,3
坐在那趟車上，我感到非常厭惡,1
我對自己感到惱火，因為我一直在尋找其他事情來分散我的注意力,1
我感到痛苦和噁心，就像我在長矛離開的最後一天的感覺一樣,2
我不覺得他們粗魯或無禮,1
我現在可能看不到它了，因為這是一部如此晦澀的電影，我很猶豫把它放在這裡，因為我沒有全部看完,2
我想說一些諷刺的話來回應這個為什麼她可能想要一個詞,1
我感到奇怪的昏昏沉沉,0
我想我對被虐待的兒童從他們的虐待環境中移除的感覺是，包括在他們新生活中的成人教師需要意識到，受虐待的孩子不僅需要在多個層面上，而且在各個層面上都需要治愈,0
我知道我們最近一直遭受西伯利亞氣溫的折磨，我們中的一些人對能否再次見到太陽感到懷疑，但每次我經過這些在路邊房子外邊緣生長的報春花時，我都會感到放心，春天即將來臨,2
我會稍微不那麼驚慌,2
隨著周末的進行，我感覺輕鬆多了，內疚感也越來越少,3
我看到你親吻另一個女人的臉頰 我害怕你和她有染,2
我知道我將要結束 alt 峰會並且懷孕了 我對賭場不友好 kyle 我選擇呆在家裡看我的侄女莉莉這樣 stevie 和 john 可以出去和其他成年人一起玩,3
我確實對那門課感到矛盾，因為我的一部分絕對討厭它,1
在黑暗中一個由影子形成的虛幻人物,2
我覺得很奇怪，我希望她能和我談論這段經歷感到滿意，我希望我永遠不會聽說她性生活的任何部分,3
我看到他的照片，我不禁感到害羞,2
我盡量不樂觀,3
我覺得我這樣吃是在侮辱我自己的智商,1
做我做的事我感到無所畏懼,3
我對你大喊大叫，我覺得她在某些日子裡對我的需要並不總是比我必須付出的更多，這讓我筋疲力盡，讓我煩躁,1
儘管感到有些沮喪，我還是微笑著,0
我很難過，很想家,0
我覺得這是一個惡性循環,1
我喜歡 hbk 我覺得他好像在小威脅,1
有同學說我沒有做足夠的社會工作，所以我沒有被選為樹好學生,1
我感到脆弱和傷心,2
我能做的就是請求祈禱，因為我感到完全無助,2
我感覺很空虛,0
我覺得我不能把一個孩子帶到這個世界上，因為這太自私了,1
我正在寫這個當人們問我時我經常感到被冒犯,1
我沒看過史蒂夫·歐文的最新一集,3
我坐在辦公桌前，做完所有的家務後，我會嘗試感受靈感，發揮創造力並分享,3
在此之後，我感到不願意與他們合作,2
在一個陰天多雨孤獨的複活節星期天我感到憂鬱,0
我感到極度不安和想要踢東西的普遍衝動,0
我希望我們能用這個目標空白href http www找回我們的感覺,0
我覺得我對我所關注的那些有才華的人沒有怨恨,3
我現在感覺被搞砸了是輕描淡寫,1
我害怕向你展示我的感受，也害怕向你展示我的脆弱,2
我輾轉反側感到不安,2
我知道這感覺很特別,3
我覺得我也為我的朋友們感到驕傲,3
我覺得看到這樣一位才華橫溢的球員獲得斯蒂芬庫裡獲得的大量的tocuhes和投籃是一種特權,3
我想寫這篇關於我對完美的定義當然對我來說,3
我知道這不是一個人在聖誕節應該喜歡的，尤其是一個患有另一種危及生命的疾病的人，但我感覺比過去幾天更滿足,3
我不得不離開臉書，因為我覺得有點不高興和刻薄，我害怕粗魯或接受別人說錯的東西,1
我有點氣餒,0
我覺得有點心碎,0
我經常在下午打盹，醒來時感到頭暈目眩,0
我得到了今天可用的幫助，我可能是一個不同的人，缺乏理解和無知，但造成了很多傷害我希望他們感覺好些 我能感受到他們的痛苦,0
我感到欣喜若狂,3
我覺得很漂亮 從布偶秀的那一集我覺得很漂亮,3
我不想讓孩子感到被冷落或失望,0
我冷得發抖，我知道外面在燃燒，但我卻在發抖,1
我又開始感到不知所措,2
我不知道我每次都感到受傷你想要所有這些作為回報,0
如果我感到任何奇怪的疼痛和東西，我總是認為有問題,2
我覺得這種隨著媒體的炒作而存在的奇怪的壓力情緒造成了一種錯覺，讓人和事物都顯得不可觸碰，高不可攀,2
在這片新的土地上，我感到麻木和疏離，感到孤獨和孤立，非常想念id留下的所有人和地方,0
我確實讓我感到沮喪，因為我覺得自己一文不值，不值得待在身邊,0
我知道我必須這樣做，但我還是忍不住感到2,2
稍後我可能會對此感到有點懊悔，但無論是他們還是我，我都不會為任何人退縮,0
我對他們的美麗不那麼害怕了,2
我一直討厭計劃生日派對，因為我覺得自己計劃自己的派對並成為關注的焦點太虛榮了,0
我終於覺得我有那個殺手同步解決方案，我在過去幾年裡一直在徒勞地嘗試使用拼湊的平台程序和應用程序,0
我不經常有這種感覺，不僅僅是因為特殊事件,3
我今天感覺非常可悲和粘人,0
我知道他會很失望，但很難不嫉妒他現在會被清洗、更衣和休息，而不是躺在院子裡感覺像死了一樣,1
我仍然能感受到我們第一次打招呼和最後一次再見的苦澀諷刺,1
我一直在嘗試寫博客，但一直發現很難說什麼我的想法現在非常脫節，感覺有點空白一直在發生很多事情,0
我現在真的很傻,0
我不是基督徒，我去教堂的時候感覺很奇怪,2
之後我通常會安靜和反思一段時間，並且感到非常脆弱和順從,2
我一個人坐著抓著我的包不確定這一天就像我坐著對之前的所有日子都不確定一樣,2
我理解有些人認為對這個奇怪的案子採取嚴厲和直言不諱是可以接受的，並以他的例子作為警示故事，並告訴他他很愚蠢而且太糟糕了,3
我想不得不想念一個人是件好事，因為當你下次看到他們時，它會讓人覺得更有價值，而且充分利用你所擁有的時間意味著更多,3
我只是不得不把我的感受表達出來，因為我不認為在工作中大聲尖叫是可以接受的,3
我相信我會回來，每次我對轉向未知的事物感到2時，我都會不斷地回到幾年前在一次演講中聽到的一句話舒適和改變永遠不會共存,2
我是他作品的粉絲,1
在我感到非常脆弱並儘我所能做正確的事情的時候，我也是受害者,2
我的盤子裡有房子 衣服 食物 支付賬單的能力 健康的家庭和許多其他的祝福 所以更有理由對沉迷感到自私,1
